"V1" "V2"
"130" 0.258488877511120 672.403760516135
"131" 0.260476602799095 666.501491594447
"132" 0.262464328087069 660.598782303149
"133" 0.264452053375043 654.757287686334
"134" 0.266439778663018 649.627798793562
"135" 0.268427503950992 644.474279606348
"136" 0.270415229238966 639.320976471654
"137" 0.272402954526941 634.154184132409
"138" 0.274390679814915 628.021947065912
"139" 0.276378405102889 621.89842813776
"140" 0.278366130390863 615.774799006936
"141" 0.280353855678838 609.602403081328
"142" 0.282341580966812 605.532132877947
"143" 0.284329306254786 601.559318524694
"144" 0.286317031542761 597.585484285746
"145" 0.288304756830735 593.618860983856
"146" 0.290292482118709 589.451238622924
"147" 0.292280207406684 585.255547378332
"148" 0.294267932694658 581.06006096888
"149" 0.296255657982632 576.867361569599
"150" 0.298243383270607 572.593909651805
"151" 0.300231108558581 568.298110770069
"152" 0.302218833846555 564.002467725311
"153" 0.304206559134530 559.692651962099
"154" 0.306194284422504 555.895458786966
"155" 0.308182009710478 552.336915623114
"156" 0.310169734998453 548.776043226136
"157" 0.312157460286427 545.196902210431
"158" 0.314145185574401 542.491836427911
"159" 0.316132910862376 540.417587868947
"160" 0.31812063615035 538.33514380929
"161" 0.320108361438324 536.260325044479
"162" 0.322096086726299 533.68180259186
"163" 0.324083812014273 530.555453601958
"164" 0.326071537302247 527.438955996678
"165" 0.328059262590222 524.319025667904
"166" 0.330046987878196 521.518008497264
"167" 0.33203471316617 519.245097412296
"168" 0.334022438454144 516.958954811382
"169" 0.336010163742119 514.674480153563
"170" 0.337997889030093 512.17813346605
"171" 0.339985614318067 509.119372953062
"172" 0.341973339606042 506.079405254415
"173" 0.343961064894016 503.036714710431
"174" 0.345948790181990 500.403163385208
"175" 0.347936515469965 499.699539591373
"176" 0.349924240757939 498.921539932435
"177" 0.351911966045913 498.145387595381
"178" 0.353899691333888 497.098410009332
"179" 0.355887416621862 493.204785990336
"180" 0.357875141909836 489.409587000683
"181" 0.359862867197811 485.613975842734
"182" 0.361850592485785 481.860761132253
"183" 0.363838317773759 480.312242558913
"184" 0.365826043061734 478.73643381474
"185" 0.367813768349708 477.160034899487
"186" 0.369801493637682 475.574009854217
"187" 0.371789218925657 474.442699548525
"188" 0.373776944213631 473.329296348562
"189" 0.375764669501605 472.215799191388
"190" 0.377752394789580 471.143497941523
"191" 0.379740120077554 468.912467451362
"192" 0.381727845365528 466.531962335071
"193" 0.383715570653503 464.152468078419
"194" 0.385703295941477 461.73064315838
"195" 0.387691021229451 460.527484990351
"196" 0.389678746517426 459.644037478606
"197" 0.3916664718054 458.758158627298
"198" 0.393654197093374 457.858186276601
"199" 0.395641922381348 457.460930712377
"200" 0.397629647669323 457.287958028435
"201" 0.399617372957297 457.112873353446
"202" 0.401605098245271 456.97840555857
"203" 0.403592823533246 454.946993028749
"204" 0.40558054882122 451.598501224879
"205" 0.407568274109194 448.266689143134
"206" 0.409555999397169 444.905870949057
"207" 0.411543724685143 443.410815779182
"208" 0.413531449973117 443.869975531762
"209" 0.415519175261092 444.294895172669
"210" 0.417506900549066 444.728664556296
"211" 0.41949462583704 444.368601646558
"212" 0.421482351125015 442.747188972319
"213" 0.423470076412989 441.15630230592
"214" 0.425457801700963 439.564268212164
"215" 0.427445526988938 438.114257997426
"216" 0.429433252276912 437.022760220953
"217" 0.431420977564886 435.919727638706
"218" 0.433408702852861 434.816977414546
"219" 0.435396428140835 433.670526274856
"220" 0.437384153428809 432.330035651981
"221" 0.439371878716784 430.996982729378
"222" 0.441359604004758 429.663823774494
"223" 0.443347329292732 428.347429385709
"224" 0.445335054580706 427.192205307777
"225" 0.447322779868681 426.031224655033
"226" 0.449310505156655 424.870199569131
"227" 0.45129823044463 423.710862705523
"228" 0.453285955732604 422.61984689526
"229" 0.455273681020578 421.527769472539
"230" 0.457261406308552 420.435673090462
"231" 0.459249131596527 419.343172992453
"232" 0.461236856884501 418.272334869497
"233" 0.463224582172475 417.20221336058
"234" 0.46521230746045 416.132013922279
"235" 0.467200032748424 415.038316842794
"236" 0.469187758036398 414.629713340725
"237" 0.471175483324373 414.303235883656
"238" 0.473163208612347 413.976218648194
"239" 0.475150933900321 413.695123616692
"240" 0.477138659188296 412.10785466415
"241" 0.47912638447627 410.196762007936
"242" 0.481114109764244 408.288038382481
"243" 0.483101835052219 406.343418206534
"244" 0.485089560340193 405.610856547719
"245" 0.487077285628167 405.39273982438
"246" 0.489065010916142 405.169992638262
"247" 0.491052736204116 404.960758445393
"248" 0.49304046149209 404.1417971922
"249" 0.495028186780065 402.916162044851
"250" 0.497015912068039 401.695495990202
"251" 0.499003637356013 400.462272466491
"252" 0.500991362643987 400.025898133603
"253" 0.502979087931962 400.394428937915
"254" 0.504966813219936 400.749042812476
"255" 0.506954538507911 401.116356205061
"256" 0.508942263795885 400.351924547229
"257" 0.510929989083859 397.854859227241
"258" 0.512917714371833 395.399531939304
"259" 0.514905439659808 392.942369546219
"260" 0.516893164947782 390.705908068605
"261" 0.518880890235756 389.001212603134
"262" 0.520868615523731 387.279809491832
"263" 0.522856340811705 385.557047415935
"264" 0.52484406609968 384.028221109265
"265" 0.526831791387654 383.30894348895
"266" 0.528819516675628 382.559189153877
"267" 0.530807241963602 381.810267630254
"268" 0.532794967251577 380.934474258829
"269" 0.534782692539551 378.941413454874
"270" 0.536770417827525 376.989125873524
"271" 0.5387581431155 375.036413399682
"272" 0.540745868403474 373.126544797988
"273" 0.542733593691448 372.629540563074
"274" 0.544721318979423 372.106258178364
"275" 0.546709044267397 371.582823371025
"276" 0.548696769555371 371.070538025299
"277" 0.550684494843346 369.856711839619
"278" 0.55267222013132 368.623894951747
"279" 0.554659945419294 367.391421427504
"280" 0.556647670707269 366.178576856628
"281" 0.558635395995243 364.386580117945
"282" 0.560623121283217 362.531042830402
"283" 0.562610846571191 360.675945320248
"284" 0.564598571859166 358.797291502017
"285" 0.56658629714714 357.58812487102
"286" 0.568574022435114 356.535962475788
"287" 0.570561747723089 355.482634346226
"288" 0.572549473011063 354.428889535413
"289" 0.574537198299037 353.388938225574
"290" 0.576524923587012 352.354582461900
"291" 0.578512648874986 351.320190724512
"292" 0.58050037416296 350.302130096362
"293" 0.582488099450935 348.556248225462
"294" 0.584475824738909 346.342968157334
"295" 0.586463550026883 344.135325407789
"296" 0.588451275314858 341.904169728313
"297" 0.590439000602832 341.120465284651
"298" 0.592426725890806 341.744192765677
"299" 0.59441445117878 342.34433537359
"300" 0.596402176466755 342.954131225537
"301" 0.598389901754729 342.742052308094
"302" 0.600377627042704 341.323088190705
"303" 0.602365352330678 339.931945948025
"304" 0.604353077618652 338.539914059206
"305" 0.606340802906627 337.254182298325
"306" 0.608328528194601 336.21365026352
"307" 0.610316253482575 335.165502429980
"308" 0.612303978770550 334.116524657389
"309" 0.614291704058524 333.183394108491
"310" 0.616279429346498 332.705294567907
"311" 0.618267154634472 332.210465144904
"312" 0.620254879922447 331.716649393004
"313" 0.622242605210421 331.072243218867
"314" 0.624230330498395 329.210564082862
"315" 0.62621805578637 327.393870544873
"316" 0.628205781074344 325.577709742036
"317" 0.630193506362318 323.72594393427
"318" 0.632181231650293 320.895223345603
"319" 0.634168956938267 318.085381098273
"320" 0.636156682226241 315.275251209805
"321" 0.638144407514216 312.435965582077
"322" 0.64013213280219 311.865366101353
"323" 0.642119858090164 311.343433351114
"324" 0.644107583378139 310.82065218044
"325" 0.646095308666113 310.302537050464
"326" 0.648083033954087 309.642787622311
"327" 0.650070759242062 308.968807210602
"328" 0.652058484530036 308.294989634836
"329" 0.65404620981801 307.651213495269
"330" 0.656033935105985 306.164589852117
"331" 0.658021660393959 304.491969161227
"332" 0.660009385681933 302.820698056444
"333" 0.661997110969908 301.139765021325
"334" 0.663984836257882 299.777616657624
"335" 0.665972561545856 298.539298597142
"336" 0.66796028683383 297.299910492345
"337" 0.669948012121805 296.082363619762
"338" 0.671935737409779 293.934270250566
"339" 0.673923462697753 291.213317928406
"340" 0.675911187985728 288.498947822757
"341" 0.677898913273702 285.749660588838
"342" 0.679886638561676 285.05113892236
"343" 0.68187436384965 286.268992016324
"344" 0.683862089137625 287.456174247167
"345" 0.6858498144256 288.658523991922
"346" 0.687837539713574 288.609183708774
"347" 0.689825265001548 286.793200684858
"348" 0.691812990289522 285.016715100564
"349" 0.693800715577497 283.239096055455
"350" 0.695788440865471 281.592650961420
"351" 0.697776166153445 280.235174326826
"352" 0.69976389144142 278.868996948868
"353" 0.701751616729394 277.504386319313
"354" 0.703739342017368 275.916235655080
"355" 0.705727067305343 273.493716642132
"356" 0.707714792593317 271.102098645946
"357" 0.709702517881291 268.709318258091
"358" 0.711690243169266 266.495195531539
"359" 0.71367796845724 265.618031249232
"360" 0.715665693745214 264.690452802973
"361" 0.717653419033189 263.763201713219
"362" 0.719641144321163 262.791489024752
"363" 0.721628869609137 260.786082993357
"364" 0.723616594897111 258.805078847778
"365" 0.725604320185086 256.823755152744
"366" 0.72759204547306 254.820660029394
"367" 0.729579770761034 255.067140874961
"368" 0.731567496049009 255.349605908666
"369" 0.733555221336983 255.631604001101
"370" 0.735542946624957 256.002788855818
"371" 0.737530671912932 253.588894089237
"372" 0.739518397200906 250.920580233467
"373" 0.74150612248888 248.254165563561
"374" 0.743493847776855 245.524231959956
"375" 0.745481573064829 244.511416759559
"376" 0.747469298352803 243.851767009561
"377" 0.749457023640778 243.189669092855
"378" 0.751444748928752 242.548542752212
"379" 0.753432474216726 241.243599202199
"380" 0.7554201995047 239.693619752436
"381" 0.757407924792675 238.145693237614
"382" 0.75939565008065 236.585241150433
"383" 0.761383375368624 235.550714807736
"384" 0.763371100656598 234.827586995270
"385" 0.765358825944572 234.100936498928
"386" 0.767346551232547 233.390490645963
"387" 0.76933427652052 231.757110857016
"388" 0.771322001808495 229.293565079433
"389" 0.77330972709647 226.842900554683
"390" 0.775297452384444 224.37933443828
"391" 0.777285177672418 222.952855469846
"392" 0.779272902960393 222.934595691749
"393" 0.781260628248367 222.885628666285
"394" 0.783248353536341 222.843503312209
"395" 0.785236078824315 222.056336877506
"396" 0.78722380411229 219.701375907048
"397" 0.789211529400264 217.391966248552
"398" 0.791199254688238 215.078630421072
"399" 0.793186979976213 213.319342230295
"400" 0.795174705264187 213.518090960733
"401" 0.797162430552161 213.645303083890
"402" 0.799150155840136 213.773633645135
"403" 0.80113788112811 213.722330707249
"404" 0.803125606416084 212.432996629259
"405" 0.805113331704059 211.190134003287
"406" 0.807101056992033 209.947811789588
"407" 0.809088782280007 208.661498313701
"408" 0.811076507567982 206.494826308967
"409" 0.813064232855956 204.350764382208
"410" 0.81505195814393 202.206638403311
"411" 0.817039683431905 200.057021520973
"412" 0.819027408719879 198.789763831098
"413" 0.821015134007853 197.532088701550
"414" 0.823002859295828 196.274108313279
"415" 0.824990584583802 195.012135255071
"416" 0.826978309871776 193.875983329843
"417" 0.82896603515975 192.750090717114
"418" 0.830953760447725 191.624072991569
"419" 0.8329414857357 190.475799026334
"420" 0.834929211023674 189.94085323986
"421" 0.836916936311648 189.525111713898
"422" 0.838904661599622 189.108571718058
"423" 0.840892386887596 188.735203973960
"424" 0.84288011217557 187.011300720333
"425" 0.844867837463545 184.811695557079
"426" 0.84685556275152 182.616002985211
"427" 0.848843288039494 180.381584730702
"428" 0.850831013327468 179.699503740152
"429" 0.852818738615442 179.897500108014
"430" 0.854806463903417 180.085983823520
"431" 0.85679418919139 180.287855716465
"432" 0.858781914479365 179.756203745031
"433" 0.86076963976734 178.590082186852
"434" 0.862757365055314 177.433427665848
"435" 0.864745090343288 176.276327102677
"436" 0.866732815631263 175.153729204741
"437" 0.868720540919237 174.076097176280
"438" 0.870708266207211 172.99753098804
"439" 0.872695991495186 171.919402196657
"440" 0.87468371678316 170.795477988573
"441" 0.876671442071134 169.579412286125
"442" 0.878659167359109 168.365931586770
"443" 0.880646892647083 167.152228684987
"444" 0.882634617935057 165.968697819735
"445" 0.884622343223032 164.885801561127
"446" 0.886610068511006 163.799355708263
"447" 0.88859779379898 162.712021011643
"448" 0.890585519086954 161.754202359794
"449" 0.892573244374929 161.624403685327
"450" 0.894560969662903 161.463451492280
"451" 0.896548694950878 161.303074893683
"452" 0.898536420238852 161.071549525347
"453" 0.900524145526826 159.602574232112
"454" 0.9025118708148 158.167456862174
"455" 0.904499596102775 156.732361651434
"456" 0.90648732139075 155.295622961132
"457" 0.908475046678723 154.521036933899
"458" 0.910462771966698 153.750456893977
"459" 0.912450497254672 152.979654837196
"460" 0.914438222542646 152.204324468562
"461" 0.91642594783062 151.580648686670
"462" 0.918413673118595 150.968188818589
"463" 0.920401398406569 150.355673511439
"464" 0.922389123694544 149.76239049725
"465" 0.924376848982518 148.636821380220
"466" 0.926364574270492 147.414171898298
"467" 0.928352299558467 146.192187842095
"468" 0.930340024846441 144.946681895560
"469" 0.932327750134415 144.411533913841
"470" 0.93431547542239 144.113781457123
"471" 0.936303200710364 143.814142182599
"472" 0.938290925998338 143.522349897476
"473" 0.940278651286313 142.938273426180
"474" 0.942266376574287 142.196235567965
"475" 0.944254101862261 141.455777160467
"476" 0.946241827150236 140.711087815114
"477" 0.94822955243821 140.186284654484
"478" 0.950217277726184 139.844088808995
"479" 0.952205003014158 139.499310585384
"480" 0.954192728302133 139.161457282967
"481" 0.956180453590107 138.305909165502
"482" 0.958168178878081 136.800739769286
"483" 0.960155904166056 135.308769278832
"484" 0.96214362945403 133.811379905623
"485" 0.964131354742004 132.868662030273
"486" 0.966119080029979 132.995942357986
"487" 0.968106805317953 133.093838600114
"488" 0.970094530605927 133.192024132309
"489" 0.972082255893902 133.248181869269
"490" 0.974069981181876 133.171117622209
"491" 0.97605770646985 133.098697292583
"492" 0.978045431757825 133.026682178461
"493" 0.9800331570458 132.897650335067
"494" 0.982020882333773 132.431974795374
"495" 0.984008607621748 131.978671903197
"496" 0.985996332909722 131.613162268063
"497" 0.987984058197696 130.726534186231
"498" 0.98997178348567 126.456606746212
"499" 0.991959508773645 122.185326744997
"500" 0.99394723406162 117.913992736929
"501" 0.995934959349594 113.642657931578
"502" 1 112
